full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Early_Renaissance\filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,Early_Renaissance\filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,Early_Renaissance,filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,A content mother in awe of her children. She loves them and to them she can do no wrong.,contentment
data\raw\wikiart\Realism\vincent-van-gogh_peasant-woman-seated-1885.jpg,Realism\vincent-van-gogh_peasant-woman-seated-1885.jpg,Realism,vincent-van-gogh_peasant-woman-seated-1885.jpg,I feel sad when I see pictures of working people. They probably work so hard for so little (just like me.),sadness
data\raw\wikiart\Cubism\pyotr-konchalovsky_cassis-1913-2.jpg,Cubism\pyotr-konchalovsky_cassis-1913-2.jpg,Cubism,pyotr-konchalovsky_cassis-1913-2.jpg,This city looks like a fun place to visit.,excitement
data\raw\wikiart\Abstract_Expressionism\sam-francis_untitled-1.jpg,Abstract_Expressionism\sam-francis_untitled-1.jpg,Abstract_Expressionism,sam-francis_untitled-1.jpg,The use of purple like colors for smoke against yellow makes me feel almost sick.,disgust
data\raw\wikiart\Realism\fyodor-vasilyev_trees-study.jpg,Realism\fyodor-vasilyev_trees-study.jpg,Realism,fyodor-vasilyev_trees-study.jpg,It is a peaceful setting - looks like a calm place,contentment
data\raw\wikiart\Impressionism\basuki-abdullah_reclining-nude.jpg,Impressionism\basuki-abdullah_reclining-nude.jpg,Impressionism,basuki-abdullah_reclining-nude.jpg,"Uneven and fake breasts, bad combination of colors.",sadness
data\raw\wikiart\Impressionism\childe-hassam_celebration-day.jpg,Impressionism\childe-hassam_celebration-day.jpg,Impressionism,childe-hassam_celebration-day.jpg,Like how each flag is getting larger and larger,awe
data\raw\wikiart\Romanticism\john-hoppner_portrait-of-miss-fisher.jpg,Romanticism\john-hoppner_portrait-of-miss-fisher.jpg,Romanticism,john-hoppner_portrait-of-miss-fisher.jpg,"a fair lady with a beautiful white dress, a beauty in both old and new standards",contentment
data\raw\wikiart\Abstract_Expressionism\hans-hofmann_silent-night-1964.jpg,Abstract_Expressionism\hans-hofmann_silent-night-1964.jpg,Abstract_Expressionism,hans-hofmann_silent-night-1964.jpg,This particular painting is devoid of sentiment and emotion.,something else
data\raw\wikiart\Post_Impressionism\ion-pacea_still-life-with-flowers-fruit-and-seashell-1970.jpg,Post_Impressionism\ion-pacea_still-life-with-flowers-fruit-and-seashell-1970.jpg,Post_Impressionism,ion-pacea_still-life-with-flowers-fruit-and-seashell-1970.jpg,The table is set with a plate of fish and a bottle of wine,amusement
data\raw\wikiart\Romanticism\orest-kiprensky_portrait-of-countess-ekaterina-petrovna-rostopchina-1809.jpg,Romanticism\orest-kiprensky_portrait-of-countess-ekaterina-petrovna-rostopchina-1809.jpg,Romanticism,orest-kiprensky_portrait-of-countess-ekaterina-petrovna-rostopchina-1809.jpg,The woman has a cool and stony expression on her face,sadness
data\raw\wikiart\Baroque\david-teniers-the-younger_arrival-of-christina-of-sweden-in-brussel.jpg,Baroque\david-teniers-the-younger_arrival-of-christina-of-sweden-in-brussel.jpg,Baroque,david-teniers-the-younger_arrival-of-christina-of-sweden-in-brussel.jpg,The rows of people lining up and marching make me think everyone is going into war,fear
data\raw\wikiart\Romanticism\ivan-aivazovsky_the-harbour-of-venice-the-island-of-san-georgio-1844.jpg,Romanticism\ivan-aivazovsky_the-harbour-of-venice-the-island-of-san-georgio-1844.jpg,Romanticism,ivan-aivazovsky_the-harbour-of-venice-the-island-of-san-georgio-1844.jpg,"Clouds are so white like popcorn and the waters shining  with boats and other buildings on grass are so beautifully done,",awe
data\raw\wikiart\Impressionism\joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,Impressionism\joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,Impressionism,joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,Reminds me of being on a boat next to the cliffs looking out for wildlife.,excitement
data\raw\wikiart\Mannerism_Late_Renaissance\titian_venus-and-cupid-with-an-organist-1549.jpg,Mannerism_Late_Renaissance\titian_venus-and-cupid-with-an-organist-1549.jpg,Mannerism_Late_Renaissance,titian_venus-and-cupid-with-an-organist-1549.jpg,A naked adult with a clothed child just feels inappropriately.,disgust
data\raw\wikiart\Romanticism\edward-burne-jones_clerk-saunders-1861.jpg,Romanticism\edward-burne-jones_clerk-saunders-1861.jpg,Romanticism,edward-burne-jones_clerk-saunders-1861.jpg,The lady on the right seems to be rejecting the advances of the person on the left and she doesn't seem very happy.,fear
data\raw\wikiart\Art_Nouveau_Modern\egon-schiele_girl-in-a-blue-apron-1912.jpg,Art_Nouveau_Modern\egon-schiele_girl-in-a-blue-apron-1912.jpg,Art_Nouveau_Modern,egon-schiele_girl-in-a-blue-apron-1912.jpg,This image looks unfinished and the hands look absolutely terrifying.,something else
data\raw\wikiart\Expressionism\walter-battiss_le-d-jeuner.jpg,Expressionism\walter-battiss_le-d-jeuner.jpg,Expressionism,walter-battiss_le-d-jeuner.jpg,"These are the times of innocence, love, peace and joy, beause no father mother and child can enjoy themselves in this way ever again for fear of going to jail.",excitement
data\raw\wikiart\Impressionism\claude-monet_palm-trees-at-bordighera.jpg,Impressionism\claude-monet_palm-trees-at-bordighera.jpg,Impressionism,claude-monet_palm-trees-at-bordighera.jpg,The pastel colors and the pleasant desert scene are peaceful,contentment
data\raw\wikiart\Romanticism\francisco-goya_the-second-of-may-1808-the-charge-of-the-mamelukes-1814.jpg,Romanticism\francisco-goya_the-second-of-may-1808-the-charge-of-the-mamelukes-1814.jpg,Romanticism,francisco-goya_the-second-of-may-1808-the-charge-of-the-mamelukes-1814.jpg,The man is about to stab the other man on the horse. Seems like a huge fight with lots of bloodshed,anger
data\raw\wikiart\New_Realism\edward-hopper_notre-dame.jpg,New_Realism\edward-hopper_notre-dame.jpg,New_Realism,edward-hopper_notre-dame.jpg,Its a lovely church.,awe
data\raw\wikiart\Symbolism\odilon-redon_mystery.jpg,Symbolism\odilon-redon_mystery.jpg,Symbolism,odilon-redon_mystery.jpg,"I see then person, but what is the meaning with all the yellow, and shading the person in so much.",awe
data\raw\wikiart\Romanticism\jan-matejko_stefan-batory.jpg,Romanticism\jan-matejko_stefan-batory.jpg,Romanticism,jan-matejko_stefan-batory.jpg,"The man has a stern facial expression and he is wearing a cape, like he'll fly to someone to hurt them.",fear
data\raw\wikiart\Post_Impressionism\maxime-maufra_the-descending-street-at-locronan-1906.jpg,Post_Impressionism\maxime-maufra_the-descending-street-at-locronan-1906.jpg,Post_Impressionism,maxime-maufra_the-descending-street-at-locronan-1906.jpg,This painting is peaceful as if I am out for a Sunday walk.,something else
data\raw\wikiart\Post_Impressionism\henri-matisse_landscape-3.jpg,Post_Impressionism\henri-matisse_landscape-3.jpg,Post_Impressionism,henri-matisse_landscape-3.jpg,The rocks look like slate and it seems the trees have taken on color from the rocks and it's appealing.,contentment
data\raw\wikiart\Romanticism\henry-raeburn_portrait-of-colonel-alasdair-mcdonnell-of-glengarry.jpg,Romanticism\henry-raeburn_portrait-of-colonel-alasdair-mcdonnell-of-glengarry.jpg,Romanticism,henry-raeburn_portrait-of-colonel-alasdair-mcdonnell-of-glengarry.jpg,The shaded corners make me curious about the unseen places,contentment
data\raw\wikiart\Realism\camille-corot_la-rochelle-quarry-near-the-port-entrance-1851.jpg,Realism\camille-corot_la-rochelle-quarry-near-the-port-entrance-1851.jpg,Realism,camille-corot_la-rochelle-quarry-near-the-port-entrance-1851.jpg,This landscape features workers out in a field of large stones. It looks  like  its in the early morning and the workers have a long day ahead of them.,something else
data\raw\wikiart\Impressionism\pierre-auguste-renoir_girl-and-cat-1882.jpg,Impressionism\pierre-auguste-renoir_girl-and-cat-1882.jpg,Impressionism,pierre-auguste-renoir_girl-and-cat-1882.jpg,"CATS!  There's a cat.  I am therefore happy.  I do question, however, if he should be eating the tree that he's about to chomp upon.",contentment
data\raw\wikiart\Baroque\jan-siberechts_the-ford-1672.jpg,Baroque\jan-siberechts_the-ford-1672.jpg,Baroque,jan-siberechts_the-ford-1672.jpg,looks like a fair maiden is going to take a cool bath in the stream,excitement
data\raw\wikiart\Expressionism\otto-dix_buried-alive.jpg,Expressionism\otto-dix_buried-alive.jpg,Expressionism,otto-dix_buried-alive.jpg,"The dark black lines and gray hue is stark, these seem to be 2 soldiers dead.",fear
data\raw\wikiart\Minimalism\rodolfo-arico_struttura-1967.jpg,Minimalism\rodolfo-arico_struttura-1967.jpg,Minimalism,rodolfo-arico_struttura-1967.jpg,"the red is the color of drying blood, sharp angry teeth, poised to bite",anger
data\raw\wikiart\Impressionism\stefan-luchian_female.jpg,Impressionism\stefan-luchian_female.jpg,Impressionism,stefan-luchian_female.jpg,The white dress that the woman wears is quite unique in the way that it stands out among the rest of the scene.,contentment
data\raw\wikiart\Mannerism_Late_Renaissance\maerten-van-heemskerck_adam-and-eve.jpg,Mannerism_Late_Renaissance\maerten-van-heemskerck_adam-and-eve.jpg,Mannerism_Late_Renaissance,maerten-van-heemskerck_adam-and-eve.jpg,I feel uncomfortable looking at this painting. I think it is not just the nudity but their faces just put me off a bit.,something else
data\raw\wikiart\Realism\ivan-shishkin_fir-forest-on-the-river-kama-1877.jpg,Realism\ivan-shishkin_fir-forest-on-the-river-kama-1877.jpg,Realism,ivan-shishkin_fir-forest-on-the-river-kama-1877.jpg,"Picture a house right in the middle of all the trees. The scene every morning would be fantastic, overlooking vast land.",contentment
data\raw\wikiart\Realism\ivan-shishkin_shore-1885.jpg,Realism\ivan-shishkin_shore-1885.jpg,Realism,ivan-shishkin_shore-1885.jpg,The color choices makes the picture feel like it was painted a very long time ago.,contentment
data\raw\wikiart\Minimalism\judy-chicago_dome-drawing-3a-1968.jpg,Minimalism\judy-chicago_dome-drawing-3a-1968.jpg,Minimalism,judy-chicago_dome-drawing-3a-1968.jpg,Anxiety because there was no clear pattern to the placement of the blue and red on the circles.,something else
data\raw\wikiart\Impressionism\henry-herbert-la-thangue_the-appian-way-1920.jpg,Impressionism\henry-herbert-la-thangue_the-appian-way-1920.jpg,Impressionism,henry-herbert-la-thangue_the-appian-way-1920.jpg,"I love the details on the animals, they look real.  i also love the colors very beautiful",awe
data\raw\wikiart\Romanticism\ivan-aivazovsky_sea-view.jpg,Romanticism\ivan-aivazovsky_sea-view.jpg,Romanticism,ivan-aivazovsky_sea-view.jpg,The brown does make the sky look like night fall.,excitement
data\raw\wikiart\Impressionism\claude-monet_the-artist-s-house-in-argenteuil.jpg,Impressionism\claude-monet_the-artist-s-house-in-argenteuil.jpg,Impressionism,claude-monet_the-artist-s-house-in-argenteuil.jpg,This artwork is confusing because it's very garbled yet nicely put together at the same time.  The colors go well together.,something else
data\raw\wikiart\Romanticism\karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,Romanticism\karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,Romanticism,karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,"The image is captivating, especially the eyes and pulls one into the image.",contentment
data\raw\wikiart\Expressionism\candido-portinari_roundelay-1932.jpg,Expressionism\candido-portinari_roundelay-1932.jpg,Expressionism,candido-portinari_roundelay-1932.jpg,"This painting is very whimsical, and the children at play make me smile. The use of soft colors adds to the feeling of contentment. Although there is a child standing alone on the right side of the painting, it doesn't feel like he is excluded but is just watching.",contentment
data\raw\wikiart\Romanticism\gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,Romanticism\gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,Romanticism,gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,powerful enough not only to vanquish his enemies but to part the stormclouds who wouldn't fear him,fear
data\raw\wikiart\Impressionism\georges-seurat_clothes-on-the-grass-1883.jpg,Impressionism\georges-seurat_clothes-on-the-grass-1883.jpg,Impressionism,georges-seurat_clothes-on-the-grass-1883.jpg,The color of the sky matches the color of the water perfectly,awe
data\raw\wikiart\Expressionism\egon-schiele_reclining-female-nude-1917.jpg,Expressionism\egon-schiele_reclining-female-nude-1917.jpg,Expressionism,egon-schiele_reclining-female-nude-1917.jpg,The expression on the woman's face seems bored and as if she doesn't want to be in the scene.,something else
data\raw\wikiart\Symbolism\harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-3.jpg,Symbolism\harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-3.jpg,Symbolism,harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-3.jpg,"This man looks scary with his eyes lined with heavy black liner, not to mention, did he do something to the lady on the ground?",fear
data\raw\wikiart\Impressionism\mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,Impressionism\mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,Impressionism,mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,She's healthy and good looking I also really like the soft colors. she's very tranquil,contentment
data\raw\wikiart\Expressionism\marc-chagall_musician-with-violin-1919.jpg,Expressionism\marc-chagall_musician-with-violin-1919.jpg,Expressionism,marc-chagall_musician-with-violin-1919.jpg,The guys face is incredibly creepy.,fear
data\raw\wikiart\Realism\ivan-shishkin_study-forest.jpg,Realism\ivan-shishkin_study-forest.jpg,Realism,ivan-shishkin_study-forest.jpg,"It looks like a painting of some sort of deforestation, like the trees have been removed.",sadness
data\raw\wikiart\Impressionism\james-mcneill-whistler_scene-on-the-mersey.jpg,Impressionism\james-mcneill-whistler_scene-on-the-mersey.jpg,Impressionism,james-mcneill-whistler_scene-on-the-mersey.jpg,The artist used watercolors lightly to indicate just a quiet lazy day by the river.,contentment
data\raw\wikiart\Symbolism\odilon-redon_the-masked-anemone.jpg,Symbolism\odilon-redon_the-masked-anemone.jpg,Symbolism,odilon-redon_the-masked-anemone.jpg,The individual in the middle looks like a miniature clown.,amusement
data\raw\wikiart\Realism\charles-francois-daubigny_boats-on-the-oise-1865.jpg,Realism\charles-francois-daubigny_boats-on-the-oise-1865.jpg,Realism,charles-francois-daubigny_boats-on-the-oise-1865.jpg,The trees and the lake make this a soothing painting.,contentment
data\raw\wikiart\Expressionism\candido-portinari_roundelay-1932.jpg,Expressionism\candido-portinari_roundelay-1932.jpg,Expressionism,candido-portinari_roundelay-1932.jpg,i feel sad for the kid that is being left out of play,sadness
data\raw\wikiart\Cubism\andre-masson_the-sand-crab.jpg,Cubism\andre-masson_the-sand-crab.jpg,Cubism,andre-masson_the-sand-crab.jpg,this one scares me.,fear
data\raw\wikiart\Realism\pavel-fedotov_self-portrait.jpg,Realism\pavel-fedotov_self-portrait.jpg,Realism,pavel-fedotov_self-portrait.jpg,"He looks like he's sitting across the table, trying to figure out what to do with you.",contentment
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,Post_Impressionism\vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,Post_Impressionism,vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,The individuals specks making up the sky are quite alluring. The crash of the waves is also quite interesting with the color of the water.,awe
data\raw\wikiart\Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism,john-henry-twachtman_upland-pastures.jpg,"The light greens are calming, but the image seems unimaginative.",something else
data\raw\wikiart\Realism\wilhelm-leibl_portr-t-der-rosine-fischler-gr-fin-treuberg-1878.jpg,Realism\wilhelm-leibl_portr-t-der-rosine-fischler-gr-fin-treuberg-1878.jpg,Realism,wilhelm-leibl_portr-t-der-rosine-fischler-gr-fin-treuberg-1878.jpg,The woman's hair is swept up into a really fancy bun,awe
data\raw\wikiart\Impressionism\camille-pissarro_the-little-country-maid-1882.jpg,Impressionism\camille-pissarro_the-little-country-maid-1882.jpg,Impressionism,camille-pissarro_the-little-country-maid-1882.jpg,its like the woman is quietly finishing housework,contentment
