full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Abstract_Expressionism\conrad-marca-relli_untitled-1958.jpg,Abstract_Expressionism\conrad-marca-relli_untitled-1958.jpg,Abstract_Expressionism,conrad-marca-relli_untitled-1958.jpg,"The brownish colors feel like discarded, stained trash.",disgust
data\raw\wikiart\Impressionism\panayiotis-tetsis_portrait-of-a-man.jpg,Impressionism\panayiotis-tetsis_portrait-of-a-man.jpg,Impressionism,panayiotis-tetsis_portrait-of-a-man.jpg,The man looks happy but has an odd shape to his face.,amusement
data\raw\wikiart\Romanticism\konstantin-makovsky_portrait-of-p-uvarova.jpg,Romanticism\konstantin-makovsky_portrait-of-p-uvarova.jpg,Romanticism,konstantin-makovsky_portrait-of-p-uvarova.jpg,This woman appears quite proper and prepared for such an important portrait occasion.,contentment
data\raw\wikiart\Realism\konstantin-makovsky_cups.jpg,Realism\konstantin-makovsky_cups.jpg,Realism,konstantin-makovsky_cups.jpg,I feel like those goblets were owned by an evil dictator,contentment
data\raw\wikiart\Pointillism\henri-edmond-cross_antibes.jpg,Pointillism\henri-edmond-cross_antibes.jpg,Pointillism,henri-edmond-cross_antibes.jpg,I like the unusual colors and the landscape.,something else
data\raw\wikiart\Art_Nouveau_Modern\carl-larsson_selma-lagerl-f-1908(1).jpg,Art_Nouveau_Modern\carl-larsson_selma-lagerl-f-1908(1).jpg,Art_Nouveau_Modern,carl-larsson_selma-lagerl-f-1908(1).jpg,the somber face of the woman and the dark color of her outfit.,contentment
data\raw\wikiart\Expressionism\pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,Expressionism\pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,Expressionism,pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,It looks like the perspective of a child in the city looking down onto strange people and places.,fear
data\raw\wikiart\Romanticism\cornelis-springer_fantasy-cityview-of-maassluis.jpg,Romanticism\cornelis-springer_fantasy-cityview-of-maassluis.jpg,Romanticism,cornelis-springer_fantasy-cityview-of-maassluis.jpg,This town looks abandoned or that it has suffered a disaster.,sadness
data\raw\wikiart\Abstract_Expressionism\sam-francis_her-blue-deeps-1972.jpg,Abstract_Expressionism\sam-francis_her-blue-deeps-1972.jpg,Abstract_Expressionism,sam-francis_her-blue-deeps-1972.jpg,I like the contrast between the dark blue which seems predominant and the rest of the color interspersed throughout.,contentment
data\raw\wikiart\Art_Nouveau_Modern\boris-kustodiev_ukrainian-landscape-1925.jpg,Art_Nouveau_Modern\boris-kustodiev_ukrainian-landscape-1925.jpg,Art_Nouveau_Modern,boris-kustodiev_ukrainian-landscape-1925.jpg,The landscape is peaceful and the colors remind me of Spring,contentment
data\raw\wikiart\Abstract_Expressionism\paul-reed_29c-1964.jpg,Abstract_Expressionism\paul-reed_29c-1964.jpg,Abstract_Expressionism,paul-reed_29c-1964.jpg,"bored, this doesnt look like much effort want put into it.",something else
data\raw\wikiart\Romanticism\karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,Romanticism\karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,Romanticism,karl-bryullov_portrait-of-captain-a-m-kostinich(1).jpg,"The image is captivating, especially the eyes and pulls one into the image.",contentment
data\raw\wikiart\Impressionism\stefan-luchian_white-roses.jpg,Impressionism\stefan-luchian_white-roses.jpg,Impressionism,stefan-luchian_white-roses.jpg,"I am happy because I am looking at some pretty, bright flowers.",contentment
data\raw\wikiart\Expressionism\jose-gutierrez-solana_trail-traperos.jpg,Expressionism\jose-gutierrez-solana_trail-traperos.jpg,Expressionism,jose-gutierrez-solana_trail-traperos.jpg,they are picking up the pieces after a major village event,something else
data\raw\wikiart\Art_Nouveau_Modern\heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,Art_Nouveau_Modern\heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,Art_Nouveau_Modern,heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,I am not a fan of bugs and they bother me a lot,fear
data\raw\wikiart\Symbolism\pierre-puvis-de-chavannes_pity-1887.jpg,Symbolism\pierre-puvis-de-chavannes_pity-1887.jpg,Symbolism,pierre-puvis-de-chavannes_pity-1887.jpg,She lost her life. Her spouse is so numb as he sits here reflecting back at all the good and bad times they shared.,sadness
data\raw\wikiart\Northern_Renaissance\joachim-patinir_landscape-with-the-destruction-of-sodom-and-gomorrah.jpg,Northern_Renaissance\joachim-patinir_landscape-with-the-destruction-of-sodom-and-gomorrah.jpg,Northern_Renaissance,joachim-patinir_landscape-with-the-destruction-of-sodom-and-gomorrah.jpg,"The sky is lit up in a fiery shade of red, suggesting that a bomb has exploded",fear
data\raw\wikiart\Realism\giovanni-boldini_portrait-of-lady-nanne-schrader-1903.jpg,Realism\giovanni-boldini_portrait-of-lady-nanne-schrader-1903.jpg,Realism,giovanni-boldini_portrait-of-lady-nanne-schrader-1903.jpg,I dont like the all white and the look on her face or her smile,disgust
data\raw\wikiart\Post_Impressionism\jan-sluyters_houses-in-the-snow-print.jpg,Post_Impressionism\jan-sluyters_houses-in-the-snow-print.jpg,Post_Impressionism,jan-sluyters_houses-in-the-snow-print.jpg,The color of the snow contrasts well with the back ground buildings,contentment
data\raw\wikiart\Realism\vasily-tropinin_alyabyev-a-1850.jpg,Realism\vasily-tropinin_alyabyev-a-1850.jpg,Realism,vasily-tropinin_alyabyev-a-1850.jpg,There is so much darkness in this portrait. Even the background is black.,fear
data\raw\wikiart\Symbolism\alphonse-mucha_holy-mount-athos-1926.jpg,Symbolism\alphonse-mucha_holy-mount-athos-1926.jpg,Symbolism,alphonse-mucha_holy-mount-athos-1926.jpg,People praying,contentment
data\raw\wikiart\Color_Field_Painting\sam-francis_toward-disappearance-iii-1958.jpg,Color_Field_Painting\sam-francis_toward-disappearance-iii-1958.jpg,Color_Field_Painting,sam-francis_toward-disappearance-iii-1958.jpg,The colors are vibrant but it's too abstract.,something else
data\raw\wikiart\New_Realism\edward-hopper_cape-cod-afternoon.jpg,New_Realism\edward-hopper_cape-cod-afternoon.jpg,New_Realism,edward-hopper_cape-cod-afternoon.jpg,"The homes, with the dark windows and overgrown lawns, look empty.",sadness
data\raw\wikiart\Romanticism\francisco-goya_absurdity-funeral-1823.jpg,Romanticism\francisco-goya_absurdity-funeral-1823.jpg,Romanticism,francisco-goya_absurdity-funeral-1823.jpg,"This is a Tarot card, maybe? Addiction? Death?",sadness
data\raw\wikiart\Post_Impressionism\serge-sudeikin_carousel-1910.jpg,Post_Impressionism\serge-sudeikin_carousel-1910.jpg,Post_Impressionism,serge-sudeikin_carousel-1910.jpg,"The colorful background, the Ferris wheel, and the fantastic creatures make want to be there. I want to enjoy the party",amusement
data\raw\wikiart\Art_Nouveau_Modern\kay-nielsen_in-powder-and-crinoline-1912.jpg,Art_Nouveau_Modern\kay-nielsen_in-powder-and-crinoline-1912.jpg,Art_Nouveau_Modern,kay-nielsen_in-powder-and-crinoline-1912.jpg,The picture itself makes me think of home and things that remind me of my grandmother making the picture very comforting.,contentment
data\raw\wikiart\Impressionism\eugene-boudin_beach-scene-5.jpg,Impressionism\eugene-boudin_beach-scene-5.jpg,Impressionism,eugene-boudin_beach-scene-5.jpg,A group of people gather to celebrate outdoors,contentment
data\raw\wikiart\Naive_Art_Primitivism\andre-bauchant_greek-dance-in-a-landscape-1937.jpg,Naive_Art_Primitivism\andre-bauchant_greek-dance-in-a-landscape-1937.jpg,Naive_Art_Primitivism,andre-bauchant_greek-dance-in-a-landscape-1937.jpg,the activity is a question mark and the setting makes it all the more interesting,excitement
data\raw\wikiart\Realism\george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,Realism\george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,Realism,george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,The look on the warrior's face is confidence beyond confidence. But there's a tinge of sadness too.,something else
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,Post_Impressionism\vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,Post_Impressionism,vincent-van-gogh_a-fishing-boat-at-sea-1888-2(1).jpg,The individuals specks making up the sky are quite alluring. The crash of the waves is also quite interesting with the color of the water.,awe
data\raw\wikiart\Naive_Art_Primitivism\kateryna-bilokur_flowers-and-birches-in-the-evening-1950.jpg,Naive_Art_Primitivism\kateryna-bilokur_flowers-and-birches-in-the-evening-1950.jpg,Naive_Art_Primitivism,kateryna-bilokur_flowers-and-birches-in-the-evening-1950.jpg,It's so detailed and the colors are so varied with bright and dark shades it's visually appealing.,awe
data\raw\wikiart\Impressionism\william-merritt-chase_harbor-scene-brooklyn-docks.jpg,Impressionism\william-merritt-chase_harbor-scene-brooklyn-docks.jpg,Impressionism,william-merritt-chase_harbor-scene-brooklyn-docks.jpg,"The smokestacks in the background are pumping black smoke into the air, polluting everything in sight.",disgust
data\raw\wikiart\Impressionism\frits-thaulow_on-a-french-river.jpg,Impressionism\frits-thaulow_on-a-french-river.jpg,Impressionism,frits-thaulow_on-a-french-river.jpg,"Extremely dreary looking body of water, it is too dark and ominous.",fear
data\raw\wikiart\Rococo\joseph-wright_portrait-of-richard-arkwright-junior-with-his-wife-mary-and-daughter-anne.jpg,Rococo\joseph-wright_portrait-of-richard-arkwright-junior-with-his-wife-mary-and-daughter-anne.jpg,Rococo,joseph-wright_portrait-of-richard-arkwright-junior-with-his-wife-mary-and-daughter-anne.jpg,The clothing and hair styles of the people in the picture remind one of a long bygone era.,awe
data\raw\wikiart\Romanticism\rudolf-von-alt_the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894.jpg,Romanticism\rudolf-von-alt_the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894.jpg,Romanticism,rudolf-von-alt_the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894.jpg,These people are living in total squalor since there is so much debris everywhere,sadness
data\raw\wikiart\Northern_Renaissance\jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,Northern_Renaissance\jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,Northern_Renaissance,jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,I am in awe of how many soldiers are protecting this tent where the king is reading things out of a rule book.,awe
data\raw\wikiart\Expressionism\iosif-iser_turks-at-the-cafe-1937.jpg,Expressionism\iosif-iser_turks-at-the-cafe-1937.jpg,Expressionism,iosif-iser_turks-at-the-cafe-1937.jpg,Overall good painting. The colors are nice and go well with each other. I can sense that this is a sad painting.,something else
data\raw\wikiart\Expressionism\wassily-kandinsky_lady-in-moscow-1912.jpg,Expressionism\wassily-kandinsky_lady-in-moscow-1912.jpg,Expressionism,wassily-kandinsky_lady-in-moscow-1912.jpg,Wondering what is that black object randomly floating over the sky,fear
data\raw\wikiart\Impressionism\childe-hassam_celebration-day.jpg,Impressionism\childe-hassam_celebration-day.jpg,Impressionism,childe-hassam_celebration-day.jpg,Like how each flag is getting larger and larger,awe
data\raw\wikiart\Baroque\canaletto_san-francesco-della-vigna-church-and-campo.jpg,Baroque\canaletto_san-francesco-della-vigna-church-and-campo.jpg,Baroque,canaletto_san-francesco-della-vigna-church-and-campo.jpg,City residents are dwarfed by the stately buildings in the midst.,contentment
data\raw\wikiart\Romanticism\jean-leon-gerome_the-truth-at-the-bottom-of-a-well.jpg,Romanticism\jean-leon-gerome_the-truth-at-the-bottom-of-a-well.jpg,Romanticism,jean-leon-gerome_the-truth-at-the-bottom-of-a-well.jpg,The woman seems to be the center of attention and holds the key to some secret in her hand.,awe
data\raw\wikiart\Expressionism\arthur-segal_vom-strande-page-5-1913.jpg,Expressionism\arthur-segal_vom-strande-page-5-1913.jpg,Expressionism,arthur-segal_vom-strande-page-5-1913.jpg,"I'm not sure what it represents, but I think of a man butchering an animal in camp.",excitement
data\raw\wikiart\Expressionism\ernst-ludwig-kirchner_der-belle-alliance-platz-in-berlin.jpg,Expressionism\ernst-ludwig-kirchner_der-belle-alliance-platz-in-berlin.jpg,Expressionism,ernst-ludwig-kirchner_der-belle-alliance-platz-in-berlin.jpg,"The figures in the painting seem to just be languidly milling about, there is no sense of urgency.  The colors lend themselves to a calming feeling as well.",contentment
data\raw\wikiart\Expressionism\lovis-corinth_in-the-slaughter-house-1893.jpg,Expressionism\lovis-corinth_in-the-slaughter-house-1893.jpg,Expressionism,lovis-corinth_in-the-slaughter-house-1893.jpg,This painting makes me feel dizzy because I cant determine what it is about,something else
data\raw\wikiart\Romanticism\domingos-sequeira_mulher-com-turbante.jpg,Romanticism\domingos-sequeira_mulher-com-turbante.jpg,Romanticism,domingos-sequeira_mulher-com-turbante.jpg,I feel content because the look on the woman's face seems so calm and relaxed. She seems at peace and tranquil.,contentment
data\raw\wikiart\Realism\vincent-van-gogh_peasant-woman-sitting-by-the-fire-1885.jpg,Realism\vincent-van-gogh_peasant-woman-sitting-by-the-fire-1885.jpg,Realism,vincent-van-gogh_peasant-woman-sitting-by-the-fire-1885.jpg,Nothing in particular is felt. The black lines are sort of basic. There isn't any color.,something else
data\raw\wikiart\Symbolism\nicholas-roerich_tibet-monastery.jpg,Symbolism\nicholas-roerich_tibet-monastery.jpg,Symbolism,nicholas-roerich_tibet-monastery.jpg,The cartoonish type drawing makes it difficult to tell if the white is all mountains or if it's clouds.,something else
data\raw\wikiart\Pointillism\marevna-(marie-vorobieff)_boy-with-grapes.jpg,Pointillism\marevna-(marie-vorobieff)_boy-with-grapes.jpg,Pointillism,marevna-(marie-vorobieff)_boy-with-grapes.jpg,It is a child that is a part of agricultural holding grapes. it makes me reflect on childhood,contentment
data\raw\wikiart\Baroque\paul-bril_view-of-a-port-1607.jpg,Baroque\paul-bril_view-of-a-port-1607.jpg,Baroque,paul-bril_view-of-a-port-1607.jpg,The sailors are preparing for adventure.,excitement
data\raw\wikiart\Color_Field_Painting\gene-davis_untitled-1979(2).jpg,Color_Field_Painting\gene-davis_untitled-1979(2).jpg,Color_Field_Painting,gene-davis_untitled-1979(2).jpg,"Vague, mysterious view of the artists' surroundings in a garden.",something else
data\raw\wikiart\Post_Impressionism\theo-van-doesburg_still-life-1906.jpg,Post_Impressionism\theo-van-doesburg_still-life-1906.jpg,Post_Impressionism,theo-van-doesburg_still-life-1906.jpg,"The dull, green colors of the plates makes for a dull, boring scene.",fear
data\raw\wikiart\Impressionism\pierre-auguste-renoir_seated-nude-combing-her-hair.jpg,Impressionism\pierre-auguste-renoir_seated-nude-combing-her-hair.jpg,Impressionism,pierre-auguste-renoir_seated-nude-combing-her-hair.jpg,"the picture of the naked girl sitting down while combing her hair is a bit odd, the background is dark and that makes it creepy",something else
data\raw\wikiart\Naive_Art_Primitivism\kazimir-malevich_we-went-from-the-kovno-1914.jpg,Naive_Art_Primitivism\kazimir-malevich_we-went-from-the-kovno-1914.jpg,Naive_Art_Primitivism,kazimir-malevich_we-went-from-the-kovno-1914.jpg,"This picture makes me feel fear, the soldier is advancing but the cannons are shooting over his head.",fear
data\raw\wikiart\Cubism\lyonel-feininger_mid-ocean-1937.jpg,Cubism\lyonel-feininger_mid-ocean-1937.jpg,Cubism,lyonel-feininger_mid-ocean-1937.jpg,Gloomy feel of the ocean blue but the boat makes the painting feel happy,something else
data\raw\wikiart\Romanticism\orest-kiprensky_portrait-of-countess-maria-alexandrovna-pototskaya-countess-sofya-alexandrovna-shuvalova-with-a-1836.jpg,Romanticism\orest-kiprensky_portrait-of-countess-maria-alexandrovna-pototskaya-countess-sofya-alexandrovna-shuvalova-with-a-1836.jpg,Romanticism,orest-kiprensky_portrait-of-countess-maria-alexandrovna-pototskaya-countess-sofya-alexandrovna-shuvalova-with-a-1836.jpg,The womans white pale skin contrasts the dark backgrounds and the golden dress on the woman on the right is glowing.,awe
data\raw\wikiart\Baroque\rembrandt_presentation-in-the-temple-1654.jpg,Baroque\rembrandt_presentation-in-the-temple-1654.jpg,Baroque,rembrandt_presentation-in-the-temple-1654.jpg,The huge man standing behind the main characters in the light feel like a ghostly dramatic moment is happening.,fear
data\raw\wikiart\Color_Field_Painting\anne-truitt_knight-s-heritage-1963.jpg,Color_Field_Painting\anne-truitt_knight-s-heritage-1963.jpg,Color_Field_Painting,anne-truitt_knight-s-heritage-1963.jpg,I feel like if I put on 3D glasses this will jump out of the painting.,awe
